gene_id	logFC
ENSG00000127588	-0.12553088208385899
ENSG00000182183	-0.12553088208385899
ENSG00000226332	-0.12553088208385899
ENSG00000166897	-0.12553088208385899
ENSG00000235565	-0.12553088208385899
ENSG00000254587	-0.12553088208385899
ENSG00000120910	-0.12553088208385899
ENSG00000267493	-0.12553088208385899
ENSG00000035862	-0.12560578642389236
ENSG00000175066	-0.12607974837957514
ENSG00000184588	-0.12628919749731735
ENSG00000214756	-0.12691211248221962
ENSG00000118007	-0.12730432427507818
ENSG00000132600	-0.12733941132684998
ENSG00000115414	-0.1273899325606295
ENSG00000141736	-0.12746695265966296
ENSG00000169515	-0.12747915387338066
ENSG00000010803	-0.12749812993640167
ENSG00000177981	-0.1277555471983727
ENSG00000109775	-0.12781362787797906
ENSG00000104725	-0.12788552118833793
ENSG00000197406	-0.1281480791330155
ENSG00000198838	-0.12818826916948997
ENSG00000185621	-0.1282544906724411
ENSG00000114544	-0.1285479537988496
ENSG00000179965	-0.128682019210431
ENSG00000130005	-0.12882095201804364
ENSG00000100485	-0.12889773318225764
ENSG00000155966	-0.12895635668298244
ENSG00000169951	-0.12907994916492976
ENSG00000263142	-0.1292830169449665
ENSG00000123374	-0.1292830169449665
ENSG00000137801	-0.12960054639290589
ENSG00000187325	-0.1300080257751845
ENSG00000175513	-0.13006054056437286
ENSG00000164627	-0.13006054056437286
ENSG00000180979	-0.13013391348445932
ENSG00000152076	-0.13014751015422893
ENSG00000157181	-0.13043494008030165
ENSG00000170955	-0.13044218909379474
ENSG00000123411	-0.1305315631422254
ENSG00000188783	-0.13058410981014437
ENSG00000133106	-0.13089406685095187
ENSG00000157911	-0.13094147791722038
ENSG00000165028	-0.13124453327825267
ENSG00000151715	-0.13124453327825267
ENSG00000121410	-0.13124453327825267
ENSG00000266717	-0.13124453327825267
ENSG00000112494	-0.1324502960236496
ENSG00000185129	-0.13253727085658554
ENSG00000073111	-0.13272548640151113
ENSG00000162174	-0.13272638348806293
ENSG00000161958	-0.13297386526942087
ENSG00000082497	-0.13299333628334117
ENSG00000183666	-0.13326653086346424
ENSG00000273137	-0.13326653086346424
ENSG00000089199	-0.13326653086346424
ENSG00000004799	-0.13326653086346424
ENSG00000166987	-0.13369121516810847
ENSG00000231154	-0.13385574673479061
ENSG00000162949	-0.13385574673479061
ENSG00000121281	-0.13430109171159105
ENSG00000121851	-0.13450993581167903
ENSG00000119185	-0.13464952669478183
ENSG00000163482	-0.13472510201321442
ENSG00000226180	-0.13492958008610853
ENSG00000228214	-0.13492958008610853
ENSG00000221818	-0.13492958008610853
ENSG00000197415	-0.13492958008610853
ENSG00000257167	-0.13515958328163583
ENSG00000178440	-0.13535185289488622
ENSG00000100908	-0.1354275372428675
ENSG00000187676	-0.13554467071187812
ENSG00000118557	-0.1356550993575663
ENSG00000070614	-0.1357498423659832
ENSG00000260054	-0.13608749709522217
ENSG00000171302	-0.13610546656484146
ENSG00000160993	-0.13611252729872023
ENSG00000162368	-0.13618875555460302
ENSG00000005379	-0.1363475180463455
ENSG00000110092	-0.13635080516370598
ENSG00000182197	-0.136620060745665
ENSG00000112414	-0.13685086821250297
ENSG00000042317	-0.13693564535610825
ENSG00000153575	-0.13725650807586356
ENSG00000254331	-0.13750352374993496
ENSG00000266171	-0.13750352374993496
ENSG00000255769	-0.13750352374993496
ENSG00000248578	-0.13750352374993496
ENSG00000145087	-0.13750352374993496
ENSG00000253159	-0.13750352374993496
ENSG00000242220	-0.13750352374993496
ENSG00000189089	-0.13750352374993496
ENSG00000249694	-0.13750352374993496
ENSG00000257674	-0.13750352374993496
ENSG00000236317	-0.13750352374993496
ENSG00000171346	-0.13750352374993496
ENSG00000232070	-0.13750352374993496
ENSG00000141504	-0.13750352374993496
ENSG00000069696	-0.13750352374993496
ENSG00000249852	-0.13750352374993496
ENSG00000148848	-0.13750352374993496
ENSG00000251992	-0.13750352374993496
ENSG00000238287	-0.13750352374993496
ENSG00000196754	-0.13750352374993496
ENSG00000272084	-0.13750352374993496
ENSG00000267546	-0.13750352374993496
ENSG00000175206	-0.13750352374993496
ENSG00000022355	-0.13750352374993496
ENSG00000006042	-0.13767259948201382
ENSG00000110921	-0.1384819537914312
ENSG00000188283	-0.13889810582168782
ENSG00000256060	-0.13897641314881046
ENSG00000243302	-0.1390336936380042
ENSG00000172137	-0.13940305666541636
ENSG00000044090	-0.13970347304589797
ENSG00000224729	-0.13972476366661327
ENSG00000158258	-0.14034307627247278
ENSG00000132613	-0.14039180307476148
ENSG00000131795	-0.14081489085053248
ENSG00000127666	-0.1408625358398497
ENSG00000260001	-0.1408625358398497
ENSG00000163584	-0.14157409937629123
ENSG00000131697	-0.14159627838381794
ENSG00000167113	-0.14160867556449647
ENSG00000155287	-0.14163140937261154
ENSG00000071073	-0.14183269441295945
ENSG00000130779	-0.14195885122341517
ENSG00000091106	-0.14201900487242788
ENSG00000185052	-0.14201900487242788
ENSG00000171303	-0.14201900487242788
ENSG00000270983	-0.14201900487242788
ENSG00000160094	-0.1422289277597956
ENSG00000185880	-0.14227858355322942
ENSG00000070081	-0.14274017211608198
ENSG00000184205	-0.1429905530679234
ENSG00000167967	-0.1430466177661645
ENSG00000010626	-0.1431946358277907
ENSG00000107742	-0.14336417517117742
ENSG00000234518	-0.14359085362884985
ENSG00000213862	-0.14359085362884985
ENSG00000120832	-0.14415700998187395
ENSG00000119900	-0.1442362104013598
ENSG00000143434	-0.14425693592239902
ENSG00000139354	-0.14431973422312022
ENSG00000009790	-0.1443899093351748
ENSG00000261068	-0.1443899093351748
ENSG00000268111	-0.1443899093351748
ENSG00000248866	-0.1443899093351748
ENSG00000134871	-0.14463504780385872
ENSG00000127995	-0.14463970503156362
ENSG00000106003	-0.1446432048115157
ENSG00000196787	-0.14473509298101078
ENSG00000138036	-0.14497864431208154
ENSG00000261167	-0.14505033280328306
ENSG00000142784	-0.1450571029839809
ENSG00000250479	-0.14507537285397998
ENSG00000174306	-0.14526294720804328
ENSG00000090006	-0.14540756026424345
ENSG00000215190	-0.14543043952156387
ENSG00000159720	-0.14581594579488488
ENSG00000272327	-0.14585086646345477
ENSG00000156253	-0.1459563536159815
ENSG00000083838	-0.14622074085104386
ENSG00000179818	-0.1462638713923373
ENSG00000172476	-0.14638948698152324
ENSG00000228252	-0.14648608847748415
ENSG00000115548	-0.1466173000364261
ENSG00000111664	-0.14666964914200933
ENSG00000162755	-0.14684138832927116
ENSG00000179148	-0.14684138832927116
ENSG00000101463	-0.14684138832927116
ENSG00000227014	-0.14684138832927116
ENSG00000202058	-0.14684138832927116
ENSG00000224174	-0.14684138832927116
ENSG00000207554	-0.14684138832927116
ENSG00000117650	-0.14690335577299735
ENSG00000122863	-0.14729096609572911
ENSG00000254353	-0.14734171607518692
ENSG00000029363	-0.14744397814653504
ENSG00000253507	-0.14764355406630597
ENSG00000111653	-0.14767716804225992
ENSG00000205707	-0.14793342913600296
ENSG00000272462	-0.1480986389891339
ENSG00000228925	-0.1480986389891339
ENSG00000170962	-0.1481832222882459
ENSG00000170382	-0.1487205094557486
ENSG00000102034	-0.1488633859144827
ENSG00000164692	-0.14912706479883123
ENSG00000142303	-0.1491715026618874
ENSG00000166313	-0.1493776240382267
ENSG00000241506	-0.1493776240382267
ENSG00000157087	-0.1493776240382267
ENSG00000132677	-0.1493776240382267
ENSG00000204271	-0.14953905349356902
ENSG00000142082	-0.14954982787485124
ENSG00000142619	-0.14974711950468203
ENSG00000255201	-0.14974711950468203
ENSG00000188878	-0.1500254440046075
ENSG00000134291	-0.15020981162199926
ENSG00000168056	-0.1507143974764774
ENSG00000162650	-0.1512611571772767
ENSG00000136108	-0.1512696439931119
ENSG00000119938	-0.15141170379098526
ENSG00000011028	-0.15144196023733708
ENSG00000164366	-0.1515376328696658
ENSG00000213930	-0.15161312316537076
ENSG00000144306	-0.15200309344504997
ENSG00000168229	-0.15200309344504997
ENSG00000229932	-0.15200309344504997
ENSG00000235908	-0.15200309344504997
ENSG00000118520	-0.15200309344504997
ENSG00000232434	-0.15200309344504997
ENSG00000272034	-0.15200309344504997
ENSG00000189134	-0.15200309344504997
ENSG00000214313	-0.15200309344504997
ENSG00000197927	-0.15200309344504997
ENSG00000271959	-0.15200309344504997
ENSG00000257475	-0.15200309344504997
ENSG00000013619	-0.15200309344504997
ENSG00000221391	-0.15200309344504997
ENSG00000167695	-0.15200309344504997
ENSG00000163563	-0.15200309344504997
ENSG00000258488	-0.15200309344504997
ENSG00000255319	-0.15200309344504997
ENSG00000254911	-0.15200309344504997
ENSG00000111713	-0.15200309344504997
ENSG00000174417	-0.15200309344504997
ENSG00000143353	-0.1523950768847359
ENSG00000170191	-0.1528745492497951
ENSG00000174827	-0.15335077690679655
ENSG00000165630	-0.15347448066171807
ENSG00000000457	-0.15358326341779674
ENSG00000110107	-0.15387116540084966
ENSG00000100097	-0.15387550777782052
ENSG00000152154	-0.15395136523457162
ENSG00000185915	-0.15403362867242085
ENSG00000214022	-0.15409547240629012
ENSG00000196388	-0.15432814639129386
ENSG00000169288	-0.154431753294244
ENSG00000228393	-0.154722594798642
ENSG00000137691	-0.15497465997634088
ENSG00000230207	-0.15503078614261798
ENSG00000090924	-0.15514539490029577
ENSG00000125534	-0.1552676383279762
ENSG00000246889	-0.15527822547791095
ENSG00000261324	-0.15527822547791095
ENSG00000205730	-0.15527822547791095
ENSG00000122490	-0.15548761821850549
ENSG00000267106	-0.15559252671169224
ENSG00000112992	-0.1560628532455999
ENSG00000144847	-0.15611920191728185
ENSG00000162591	-0.1570601718442537
ENSG00000164713	-0.15706997303706746
ENSG00000196700	-0.15708232293833216
ENSG00000177551	-0.15716577072697102
ENSG00000240854	-0.15754127698647993
ENSG00000101162	-0.15754127698647993
ENSG00000259298	-0.15754127698647993
ENSG00000182196	-0.15754127698647993
ENSG00000269858	-0.15763862811448268
ENSG00000135622	-0.15765616410904834
ENSG00000175906	-0.15772970447200724
ENSG00000224870	-0.15776236273373495
ENSG00000143768	-0.1577953956257189
ENSG00000260349	-0.15826208391673235
ENSG00000258297	-0.15848406090559802
ENSG00000130024	-0.159009882550109
ENSG00000270441	-0.15919859484925386
ENSG00000246582	-0.15919859484925386
ENSG00000171951	-0.15965666598848519
ENSG00000162076	-0.15975881815456133
ENSG00000113448	-0.1598713367783894
ENSG00000145982	-0.16007721548596526
ENSG00000171310	-0.1602098466091005
ENSG00000253954	-0.1602098466091005
ENSG00000186141	-0.1603665663796767
ENSG00000272338	-0.1604646721932461
ENSG00000214226	-0.1604646721932461
ENSG00000266701	-0.1604646721932461
ENSG00000171217	-0.1604646721932461
ENSG00000254449	-0.1604646721932461
ENSG00000238062	-0.1604646721932461
ENSG00000196660	-0.1604646721932461
ENSG00000273218	-0.1604646721932461
ENSG00000233930	-0.1604646721932461
ENSG00000140848	-0.16054666912645127
ENSG00000156697	-0.16063339858849005
ENSG00000023191	-0.16069172166427523
ENSG00000164318	-0.16072031054615893
ENSG00000099715	-0.16079621190305607
ENSG00000132016	-0.16099187667230458
ENSG00000131507	-0.1610172407321316
ENSG00000037897	-0.16124524574989876
ENSG00000183856	-0.16129560194519257
ENSG00000204946	-0.16165326347876927
ENSG00000155926	-0.1617510699966122
ENSG00000101940	-0.16177808954059011
ENSG00000176170	-0.16188768237689416
ENSG00000187097	-0.16193221068878172
ENSG00000198908	-0.16195429033373265
ENSG00000078319	-0.16227142889887716
ENSG00000167779	-0.16227142889887716
ENSG00000253982	-0.16227142889887716
ENSG00000173546	-0.16236765026423025
ENSG00000182890	-0.16255301278595993
ENSG00000125629	-0.16263972955378683
ENSG00000058668	-0.16280632997221112
ENSG00000178567	-0.16299158585224013
ENSG00000139687	-0.16344176617989714
ENSG00000120093	-0.16349873228287934
ENSG00000228283	-0.16349873228287934
ENSG00000101222	-0.16349873228287934
ENSG00000152256	-0.16359318349512228
ENSG00000157379	-0.16415915575098766
ENSG00000165359	-0.1642178081920898
ENSG00000198873	-0.1643868179008823
ENSG00000137265	-0.1643868179008823
ENSG00000119333	-0.16448487925881367
ENSG00000227199	-0.16505924627049637
ENSG00000025708	-0.16505924627049637
ENSG00000135446	-0.16539567756933848
ENSG00000164172	-0.1654588136348667
ENSG00000152270	-0.16554962528299771
ENSG00000231503	-0.165586065717975
ENSG00000163017	-0.165586065717975
ENSG00000153914	-0.16570967326914646
ENSG00000103197	-0.1657303285433496
ENSG00000174374	-0.16584200091011445
ENSG00000109270	-0.16595453882764585
ENSG00000269501	-0.16600995143892924
ENSG00000100151	-0.16610724785500053
ENSG00000154222	-0.1663124560790497
ENSG00000204310	-0.16664986940945145
ENSG00000103254	-0.16685869839452896
ENSG00000264281	-0.16689730874474423
ENSG00000225135	-0.16710998583525832
ENSG00000091879	-0.16710998583525832
ENSG00000228716	-0.16714256077098552
ENSG00000005513	-0.1672597595224823
ENSG00000175197	-0.16794463731407164
ENSG00000149050	-0.16803789189804685
ENSG00000142961	-0.16892900896858848
ENSG00000141013	-0.16944925698923324
ENSG00000239665	-0.16955474735561724
ENSG00000160991	-0.169734383084251
ENSG00000148057	-0.16992500144231246
ENSG00000095585	-0.16992500144231246
ENSG00000259577	-0.16992500144231246
ENSG00000224971	-0.16992500144231246
ENSG00000259605	-0.16992500144231246
ENSG00000240137	-0.16992500144231246
ENSG00000104848	-0.16992500144231246
ENSG00000253807	-0.16992500144231246
ENSG00000241255	-0.16992500144231246
ENSG00000268324	-0.16992500144231246
ENSG00000244932	-0.16992500144231246
ENSG00000234036	-0.16992500144231246
ENSG00000174521	-0.16992500144231246
ENSG00000256737	-0.16992500144231246
ENSG00000225302	-0.16992500144231246
ENSG00000204659	-0.16992500144231246
ENSG00000268392	-0.16992500144231246
ENSG00000172653	-0.16992500144231246
ENSG00000214708	-0.16992500144231246
ENSG00000136250	-0.16992500144231246
ENSG00000239557	-0.16992500144231246
ENSG00000175147	-0.16992500144231246
ENSG00000223477	-0.16992500144231246
ENSG00000261732	-0.16992500144231246
ENSG00000184995	-0.16992500144231246
ENSG00000272037	-0.16992500144231246
ENSG00000128284	-0.16992500144231246
ENSG00000272931	-0.16992500144231246
ENSG00000100336	-0.16992500144231246
ENSG00000260938	-0.16992500144231246
ENSG00000184828	-0.16992500144231246
ENSG00000262777	-0.16992500144231246
ENSG00000226432	-0.16992500144231246
ENSG00000254162	-0.16992500144231246
ENSG00000214185	-0.16992500144231246
ENSG00000260360	-0.16992500144231246
ENSG00000105605	-0.17010818918186252
ENSG00000149548	-0.17051639109637698
ENSG00000244342	-0.1708845592035851
ENSG00000196655	-0.1709162038453625
ENSG00000140931	-0.17120126075991407
ENSG00000187231	-0.17122163955825512
ENSG00000180834	-0.17122766070994852
ENSG00000171723	-0.171308616241841
ENSG00000159128	-0.17139488953776671
ENSG00000125864	-0.17148046794435365
ENSG00000226085	-0.1715432798406951
ENSG00000182504	-0.17176634826647993
ENSG00000154736	-0.17176634826647993
ENSG00000162664	-0.17181107640856758
ENSG00000108039	-0.17192273318209672
ENSG00000259203	-0.17195268278929493
ENSG00000163607	-0.17199932968017087
ENSG00000102531	-0.17204883135183524
ENSG00000188229	-0.17207523471640382
ENSG00000128591	-0.17213019126230375
ENSG00000088833	-0.17228736489940485
ENSG00000155984	-0.17234441344802
ENSG00000180855	-0.17240428550477144
ENSG00000272047	-0.1724968594201913
ENSG00000135048	-0.17252612649624635
ENSG00000160953	-0.17265479419788468
ENSG00000143379	-0.17275744749772518
ENSG00000122068	-0.1728961459207492
ENSG00000154640	-0.17307384599730977
ENSG00000051128	-0.17318385767527486
ENSG00000204130	-0.17327975307546478
ENSG00000250508	-0.17333160288556176
ENSG00000106113	-0.17333160288556176
ENSG00000270189	-0.17343094494384784
ENSG00000128791	-0.17348687496966977
ENSG00000105810	-0.17401519939175536
ENSG00000213888	-0.1742047288195484
ENSG00000106479	-0.17425092684510246
ENSG00000111911	-0.17474201774008827
ENSG00000177542	-0.1748150102501845
ENSG00000120324	-0.17490349555512882
ENSG00000257681	-0.1750867065580913
ENSG00000213928	-0.1750867065580913
ENSG00000261801	-0.1751999434829866
ENSG00000158023	-0.17528391728095855
ENSG00000067369	-0.17554020229858017
ENSG00000269772	-0.17584983539941776
ENSG00000163870	-0.17601875935498684
ENSG00000183978	-0.17630064558559508
ENSG00000170681	-0.17687776208407935
ENSG00000188984	-0.17687776208407935
ENSG00000130783	-0.17687776208407935
ENSG00000196873	-0.17687776208407935
ENSG00000269688	-0.17687776208407935
ENSG00000163704	-0.17712768760066605
ENSG00000162909	-0.17713059787064586
ENSG00000164117	-0.17772337200271962
ENSG00000128581	-0.17784309838030957
ENSG00000139651	-0.17809232231371078
ENSG00000088876	-0.17833724125851244
ENSG00000173511	-0.17850611248610607
ENSG00000101997	-0.17870588698452203
ENSG00000234745	-0.17934825532893808
ENSG00000067445	-0.17963421242224067
ENSG00000184100	-0.1797060222348978
ENSG00000198853	-0.17978624995858797
ENSG00000162929	-0.17996032299282974
ENSG00000170921	-0.1802613534865634
ENSG00000124209	-0.18028257692467692
ENSG00000108406	-0.18030231993811274
ENSG00000140262	-0.18051302292303048
ENSG00000267060	-0.18057224564182092
ENSG00000273366	-0.18057224564182092
ENSG00000242808	-0.18057224564182092
ENSG00000229184	-0.18057224564182092
ENSG00000189350	-0.18057224564182092
ENSG00000237742	-0.18057224564182092
ENSG00000133216	-0.18070867715555328
ENSG00000247746	-0.18075793262848416
ENSG00000092096	-0.18083993189194206
ENSG00000149679	-0.18098465043013298
ENSG00000082397	-0.18102085481347063
ENSG00000237493	-0.18108804651999627
ENSG00000204851	-0.1811126820747707
ENSG00000171316	-0.18141763779618827
ENSG00000260534	-0.1816068064899477
ENSG00000133678	-0.18174304842471603
ENSG00000196576	-0.18177770274533556
ENSG00000138650	-0.18177834439471002
ENSG00000203644	-0.18183832298581312
ENSG00000198467	-0.18194288858384172
ENSG00000246465	-0.18211441045022644
ENSG00000118271	-0.18220333122074914
ENSG00000183648	-0.1822953239924898
ENSG00000106829	-0.1830389186785246
ENSG00000217930	-0.18312230382388942
ENSG00000108641	-0.18316402493151063
ENSG00000121380	-0.18344614109593121
ENSG00000260276	-0.18344614109593121
ENSG00000101443	-0.18379717602386983
ENSG00000095587	-0.18390144487041962
ENSG00000105655	-0.18390416583678007
ENSG00000165801	-0.18395210353864153
ENSG00000155957	-0.1841224044087307
ENSG00000254614	-0.18442457113742744
ENSG00000179304	-0.18442457113742744
ENSG00000233527	-0.18442457113742744
ENSG00000124664	-0.18442457113742744
ENSG00000143633	-0.18456034781070912
ENSG00000162385	-0.18461788415404914
ENSG00000159082	-0.1846215126490142
ENSG00000272994	-0.18478296016942553
ENSG00000168421	-0.18478296016942553
ENSG00000197903	-0.1849420370830357
ENSG00000134324	-0.1852751725699826
ENSG00000079257	-0.18541350871131998
ENSG00000159335	-0.18546968937079875
ENSG00000198785	-0.18555565315607658
ENSG00000229097	-0.18555565315607658
ENSG00000121716	-0.18555565315607658
ENSG00000184441	-0.18555565315607658
ENSG00000100422	-0.1856747528256122
ENSG00000141179	-0.18569231730062893
ENSG00000137709	-0.18601198560994886
ENSG00000131943	-0.1860823901699456
ENSG00000269990	-0.18609629211345793
ENSG00000128285	-0.18609629211345793
ENSG00000143258	-0.18637520696631188
ENSG00000253910	-0.18641312423088136
ENSG00000135315	-0.18660374258894272
ENSG00000229874	-0.1867685116057266
ENSG00000214967	-0.18708555260049523
ENSG00000018869	-0.18720299287414796
ENSG00000124193	-0.18720600324583092
ENSG00000085433	-0.1874084295762488
ENSG00000150394	-0.18758414299719428
ENSG00000018408	-0.18795338261767403
ENSG00000171621	-0.188035155225595
ENSG00000073008	-0.18805088889672555
ENSG00000238243	-0.18844508941311033
ENSG00000160172	-0.1886095647072392
ENSG00000111885	-0.18867476638893793
ENSG00000165449	-0.1887022084729406
ENSG00000124160	-0.18881098094090704
ENSG00000198756	-0.18894743805180442
ENSG00000107175	-0.1893089116328924
ENSG00000054598	-0.18947779886371285
ENSG00000155111	-0.18969538351700044
ENSG00000137834	-0.18992386674726608
ENSG00000198929	-0.19010288337994266
ENSG00000198420	-0.1906477800383818
ENSG00000089050	-0.19083832123676484
ENSG00000269963	-0.1909427827113954
ENSG00000158887	-0.19114148735200812
ENSG00000164306	-0.19142607065323447
ENSG00000117625	-0.1915776009858961
ENSG00000053501	-0.1921312061503596
ENSG00000181027	-0.1921602199170328
ENSG00000167588	-0.1926450779423959
ENSG00000139626	-0.1926450779423959
ENSG00000176920	-0.1926450779423959
ENSG00000234465	-0.1926450779423959
ENSG00000165623	-0.1926450779423959
ENSG00000171160	-0.1926450779423959
ENSG00000267871	-0.1926450779423959
ENSG00000254671	-0.1926450779423959
ENSG00000248557	-0.1926450779423959
ENSG00000196421	-0.1926450779423959
ENSG00000179256	-0.1926450779423959
ENSG00000270270	-0.1926450779423959
ENSG00000240240	-0.1926450779423959
ENSG00000237248	-0.1926450779423959
ENSG00000254454	-0.1926450779423959
ENSG00000054938	-0.1926450779423959
ENSG00000246523	-0.1926450779423959
ENSG00000269908	-0.1926450779423959
ENSG00000124091	-0.1926450779423959
ENSG00000143869	-0.1926450779423959
ENSG00000240401	-0.1926450779423959
ENSG00000268208	-0.1926450779423959
ENSG00000183086	-0.1926450779423959
ENSG00000229018	-0.1926450779423959
ENSG00000234584	-0.1926450779423959
ENSG00000237021	-0.1926450779423959
ENSG00000259098	-0.1926450779423959
ENSG00000258997	-0.1926450779423959
ENSG00000272148	-0.1926450779423959
ENSG00000139278	-0.1926450779423959
ENSG00000251363	-0.1926450779423959
ENSG00000236048	-0.1926450779423959
ENSG00000270948	-0.1926450779423959
ENSG00000255693	-0.1926450779423959
ENSG00000259755	-0.1926450779423959
ENSG00000231203	-0.1926450779423959
ENSG00000100558	-0.1926450779423959
ENSG00000186198	-0.1926450779423959
ENSG00000236498	-0.1926450779423959
ENSG00000259319	-0.1926450779423959
ENSG00000051180	-0.19279946769489906
ENSG00000027847	-0.1929030475525403
ENSG00000142208	-0.1929559700976533
ENSG00000188130	-0.19310213324192235
ENSG00000134802	-0.19315155329984923
ENSG00000269958	-0.19319478076515947
ENSG00000107140	-0.19325316859034034
ENSG00000033170	-0.19341488482309552
ENSG00000204856	-0.1934535369385532
ENSG00000126217	-0.19365572249573215
ENSG00000213462	-0.19374763438955403
ENSG00000117724	-0.19382428666235724
ENSG00000111665	-0.19396176603314108
ENSG00000196912	-0.19417254768898956
ENSG00000205476	-0.19419552950579583
ENSG00000168591	-0.19419886919747673
ENSG00000123415	-0.19434938415464473
ENSG00000167182	-0.19464743085354375
ENSG00000205189	-0.1946710508085354
ENSG00000254726	-0.19473968467081945
ENSG00000138764	-0.19499008518944094
ENSG00000183378	-0.19525629139893388
ENSG00000103034	-0.1953358372692815
ENSG00000169071	-0.19563099492593497
ENSG00000130193	-0.19576172430653896
ENSG00000255284	-0.19592020997525686
ENSG00000166106	-0.19592020997525686
ENSG00000053702	-0.19606513890610247
ENSG00000105379	-0.19639721280350353
ENSG00000164093	-0.1965389940468871
ENSG00000117475	-0.19656864587849446
ENSG00000151287	-0.19665690050844162
ENSG00000117308	-0.19675649434959858
ENSG00000176399	-0.19694521537602136
ENSG00000158747	-0.1970368470595536
ENSG00000048052	-0.1973270839545403
ENSG00000237172	-0.19773036710217873
ENSG00000225137	-0.1979393776119089
ENSG00000108515	-0.19797716279690608
ENSG00000100294	-0.1984135584020081
ENSG00000113108	-0.19850097168468778
ENSG00000232611	-0.1987798641144975
ENSG00000258645	-0.19898103472639556
ENSG00000101335	-0.19904054956869388
ENSG00000104450	-0.19930880822340669
ENSG00000269352	-0.19930880822340669
ENSG00000091129	-0.19930880822340669
ENSG00000010404	-0.20019018940688763
ENSG00000151233	-0.2005556942852366
ENSG00000063180	-0.20059383105788678
ENSG00000112078	-0.20075184159552323
ENSG00000253846	-0.20091269392599642
ENSG00000230903	-0.201047518938093
ENSG00000101412	-0.20106277142960502
ENSG00000178761	-0.20106277142960502
ENSG00000207652	-0.2016338611696506
ENSG00000260852	-0.2016338611696506
ENSG00000260743	-0.2016338611696506
ENSG00000188026	-0.2016338611696506
ENSG00000183621	-0.2016338611696506
ENSG00000255562	-0.2016338611696506
ENSG00000167524	-0.2016338611696506
ENSG00000271659	-0.2016338611696506
ENSG00000260367	-0.2016338611696506
ENSG00000132004	-0.2018636079717745
ENSG00000198648	-0.2018966027125625
ENSG00000138411	-0.2019030458034922
ENSG00000244291	-0.20195882908202556
ENSG00000183741	-0.20197196640693474
ENSG00000149541	-0.2024109981777539
ENSG00000004975	-0.20254642301151027
ENSG00000175130	-0.20270847578160978
ENSG00000115425	-0.20274690870400758
ENSG00000074047	-0.2028826084271433
ENSG00000103549	-0.20288426244723406
ENSG00000080189	-0.2030633842940752
ENSG00000072778	-0.2031176028328171
ENSG00000161800	-0.20316294985639521
ENSG00000091136	-0.2035464833755107
ENSG00000197982	-0.20363149322778623
ENSG00000164978	-0.20368898265803986
ENSG00000144320	-0.203842024964668
ENSG00000004139	-0.20387233336565005
ENSG00000144567	-0.2041136876181392
ENSG00000197256	-0.2041302149437195
ENSG00000101680	-0.204471944981234
ENSG00000143643	-0.20450832922733833
ENSG00000254615	-0.20472464927357334
ENSG00000166793	-0.20481979188849814
ENSG00000137100	-0.20481979188849814
ENSG00000189298	-0.20496059986332055
ENSG00000270012	-0.20511442990461237
ENSG00000176728	-0.20522513819157834
ENSG00000163964	-0.2052671623115017
ENSG00000135333	-0.20549626307526372
ENSG00000114923	-0.2057012307678422
ENSG00000092377	-0.20574866521657628
ENSG00000213420	-0.20579045399931808
ENSG00000067955	-0.20601517150723475
ENSG00000230992	-0.20645087746742632
ENSG00000162927	-0.20645087746742632
ENSG00000257303	-0.20645087746742632
ENSG00000122641	-0.20645087746742632
ENSG00000167065	-0.20645087746742632
ENSG00000234026	-0.20645087746742632
ENSG00000075886	-0.20645087746742632
ENSG00000235363	-0.20645087746742632
ENSG00000269938	-0.20645087746742632
ENSG00000221953	-0.20645087746742632
ENSG00000267365	-0.20645087746742632
ENSG00000180878	-0.20645087746742632
ENSG00000264350	-0.20645087746742632
ENSG00000116863	-0.2067839287855532
ENSG00000160345	-0.20709623423993642
ENSG00000141424	-0.20710713801656122
ENSG00000153944	-0.2071310123455552
ENSG00000268006	-0.20713608053938481
ENSG00000015171	-0.20766364322985834
ENSG00000104142	-0.2076709156296823
ENSG00000188242	-0.20769137199001883
ENSG00000166484	-0.20773090770745495
ENSG00000105245	-0.2077612813764999
ENSG00000219626	-0.20780488511340164
ENSG00000225855	-0.20780488511340164
ENSG00000187860	-0.20789285164133287
ENSG00000262703	-0.20858662181141738
ENSG00000214456	-0.20858662181141738
ENSG00000143669	-0.2089468902714964
ENSG00000111785	-0.20934653493980557
ENSG00000158104	-0.2094533656289497
ENSG00000182768	-0.2096515032480858
ENSG00000186153	-0.20984716801733427
ENSG00000242086	-0.2104065171067372
ENSG00000161011	-0.21065559540692738
ENSG00000253683	-0.21089678249861854
ENSG00000175395	-0.21089678249861854
ENSG00000072840	-0.2112086828437721
ENSG00000269657	-0.21150410519371177
ENSG00000241472	-0.21150410519371177
ENSG00000261071	-0.21150410519371177
ENSG00000214439	-0.21150410519371177
ENSG00000243978	-0.21150410519371177
ENSG00000175873	-0.2123036037128641
ENSG00000144161	-0.2123036037128641
ENSG00000120051	-0.21254463538010077
ENSG00000120697	-0.212585383146436
ENSG00000105483	-0.21274941821094698
ENSG00000158006	-0.21294585767035665
ENSG00000182473	-0.2129674085471793
ENSG00000230982	-0.21299372333419828
ENSG00000188368	-0.21299372333419828
ENSG00000100650	-0.2131772454198821
ENSG00000213903	-0.21324403912226259
ENSG00000119737	-0.21324403912226259
ENSG00000215271	-0.21332033922404708
ENSG00000184216	-0.2135142699899951
ENSG00000166803	-0.21354828610900262
